team,season,salary,playerId,player_name,rating,AA
Fremantle,2025,839509.4370667253,1006152,Jordan Clark,11.472975100284911,0.292893559083818
Adelaide Crows,2025,897426.9688732666,992242,Jordan Dawson,12.264492587697733,0.11278946987646699
Collingwood,2025,NA,994185,Jordan De Goey,NA,NA
Essendon,2025,687638.4128212729,1001026,Jordan Ridley,9.397462422653923,0.09913781157326396
Adelaide Crows,2025,485645.38045474613,1004995,Jordon Butts,6.636968104841972,0.10201696544823513
Port Adelaide,2025,484342.3318848042,992330,Jordon Sweet,6.6191602719132066,0.10179266576462453
Hawthorn,2025,676244.9527970863,998134,Josh Battle,9.241756152548952,0.19543249041060395
Collingwood,2025,810655.0969451399,1005054,Josh Daicos,11.078643469056578,0.2710991610704412
Western Bulldogs,2025,NA,1034235,Josh Dolan,NA,0
Brisbane Lions,2025,733666.1614326561,993834,Josh Dunkley,10.026490746130174,0.11569277862711591
GWS GIANTS,2025,582030.8433672604,296347,Josh Kelly,7.954199296296487,0.019650911512359648
Adelaide Crows,2025,835588.5252160139,1017051,Josh Rachele,11.419390802065701,0.3092377537305203
Port Adelaide,2025,375280.2077142826,1017078,Josh Sinn,5.128686216773881,0.15363016026069987
Fremantle,2025,900264.3028032188,1012819,Josh Treacy,12.303268401395881,0.3259059038666626
Hawthorn,2025,703298.9847044202,1017110,Josh Ward,9.611484258905527,0.16325297186335674
Hawthorn,2025,880835.3338883657,1027935,Josh Weddle,12.037746577885272,0.33037516231716835
Adelaide Crows,2025,798939.8144890834,1011981,Josh Worrell,10.918539081926909,0.22458164305251005
Melbourne,2025,487678.46151143895,1017703,Judd McVee,6.664752769683617,0.0946007287380366
Sydney Swans,2025,810511.6686962753,1011936,Justin McInerney,11.076683337752218,0.1935824347650279
Gold Coast SUNS,2025,598526.3184408752,999715,Jy Farrar,8.179631157370265,0.0175782388352409
North Melbourne,2025,639119.2755446554,993998,Jy Simpkin,8.734386072009286,0.19174296441759808
Fremantle,2025,481826.7319965493,1020594,Jye Amiss,6.584781367274481,0.12210704971668762
Essendon,2025,944116.5977945339,1006103,Jye Caldwell,12.902566356024732,0.3955405002750688
Essendon,2025,362533.45097506116,1013201,Jye Menzie,4.954485408276176,0.018379996955074418
Melbourne,2025,598346.7018404625,1005330,Kade Chandler,8.177176465745438,0.03732624054090361
Brisbane Lions,2025,537555.953733807,1014026,Kai Lohmann,7.34639278594278,0.11871179692895639
Richmond,2025,350786.5214100201,1022999,Kaleb Smith,4.7939485227404814,0.09421230213452858
Richmond,2025,508288.9825054718,294592,Kamdyn McIntosh,6.946422020472092,0
Port Adelaide,2025,558156.46933037,1002253,Kane Farrell,7.627925300119403,0.2600678336287102
Richmond,2025,577608.4148576449,1019916,Kane McAuliffe,7.8937611285602305,0.32278002210511547
Hawthorn,2025,727636.3505565673,297354,Karl Amon,9.94408563311261,0.15634068159882075
Fremantle,2025,547469.2896161375,1021015,Karl Worner,7.481871257913429,0.13050347661503392
GWS GIANTS,2025,457105.35032465844,1008436,Kieren Briggs,6.246931923488299,0.24437721447055427
Melbourne,2025,391083.635688225,1023640,Koltyn Tholstrup,5.344660365054689,0.045343197941617897
Essendon,2025,612258.9060347228,298630,Kyle Langford,8.367304611140117,0.021125437786540524
Melbourne,2025,920467.8014841301,1008541,Kysaiah Pickett,12.579375169313382,0.27439355462174075
GWS GIANTS,2025,728007.278318805,1009253,Lachie Ash,9.949154837569713,0.34419628625214327
Port Adelaide,2025,668173.0818885524,1011583,Lachie Jones,9.131443665449462,0.12654446153278953
Brisbane Lions,2025,859605.6711679057,293535,Lachie Neale,11.747615959901614,0.05352132089499306
Collingwood,2025,561094.6943412602,1000860,Lachie Schultz,7.668079920068364,0.030683624409908017
Gold Coast SUNS,2025,527002.5032547787,298524,Lachie Weller,7.202166325557728,0.002632387948274806
GWS GIANTS,2025,778087.8415451165,294305,Lachie Whitfield,10.633570080013317,0.10557453160112229
Essendon,2025,654587.3623910575,1028196,Lachlan Blakiston,8.945777352919583,0.09337643895004333
Western Bulldogs,2025,496216.8052927744,1009015,Lachlan McNeil,6.781440207937094,0.11069869068741867
Adelaide Crows,2025,198440.97825629736,1000998,Lachlan Murphy,2.7119509345428874,0
Adelaide Crows,2025,524214.1149411587,1006136,Lachlan Sholl,7.164059416594482,0.009349909537705425
Western Bulldogs,2025,388815.81648076663,1005000,Laitham Vandermeer,5.31366770177978,0.005218728225973135
St Kilda,2025,291624.99977724545,1017959,Lance Collard,3.985430316013232,0.16234064897087896
Geelong Cats,2025,654804.4454373419,1013464,Lawson Humphries,8.94874407166597,0.25025716807237086
GWS GIANTS,2025,659472.6013529,1008691,Leek Aleer,9.012540420127017,0.12610548983148795
Brisbane Lions,2025,NA,1028560,Levi Ashcroft,NA,0
Sydney Swans,2025,649279.1232978086,996743,Lewis Melican,8.87323344542523,0.09889526394471415
Carlton,2025,614806.6573685968,997316,Lewis Young,8.402122906592975,0.09735486328050447
West Coast Eagles,2025,759832.0808019814,1000223,Liam Baker,10.384081653564454,0.14435507418331484
West Coast Eagles,2025,592641.7580540711,298268,Liam Duggan,8.099211078913708,0.2212210172557052
St Kilda,2025,329526.58203999494,1005988,Liam Henry,4.503404135439593,0.08732655211497475
Western Bulldogs,2025,494236.1760187981,281078,Liam Jones,6.7543723640988835,0.010556410252976933
Essendon,2025,556677.7332740031,1012842,Liam McMahon,7.607716471956771,0.03588608128653681
St Kilda,2025,438700.80589440133,1035198,Liam O'Connell,5.995410176790359,0.11058568899343979
West Coast Eagles,2025,636577.9403415619,1004364,Liam Ryan,8.6996554612273,0.07111312686549809
St Kilda,2025,551128.7037277723,1008312,Liam Stocker,7.531881853543077,0.02077275616600749
Hawthorn,2025,646819.2226197565,1000980,Lloyd Meek,8.839615742058992,0.159414916131272
Port Adelaide,2025,583583.2558364165,1019938,Logan Evans,7.97541500730294,0.1157533327600524
Brisbane Lions,2025,739317.7802256842,1028019,Logan Morris,10.103727378413033,0.4589038184995683
Essendon,2025,420766.81187356805,1027706,Luamon Lual,5.750319106023366,0.019846373216137803
Hawthorn,2025,333308.67271128966,280744,Luke Breust,4.555091263877834,0.015325100958808013
Western Bulldogs,2025,586725.4651745701,1015929,Luke Cleary,8.01835733517299,0.0474192181712505
North Melbourne,2025,842487.5639508305,1002267,Luke Davies-Uniacke,11.513675030599229,0.386429760798919
Fremantle,2025,831960.4603672248,1009399,Luke Jackson,11.369808634391907,0.40552222682242955
North Melbourne,2025,571339.155681047,296355,Luke McDonald,7.808083646861328,0.022618916436002
Adelaide Crows,2025,355471.81724207633,1021031,Luke Nankervis,4.857979110182677,0.05068279368702244
North Melbourne,2025,661321.9640476624,290778,Luke Parker,9.03781433750255,0.018159217276150996
Adelaide Crows,2025,673765.166174187,1012218,Luke Pedlar,9.207866682195945,0.027078976492237783
Fremantle,2025,686835.3951526579,998659,Luke Ryan,9.38648815445594,0.18528798339317176
Richmond,2025,483534.51565315295,1028521,Luke Trainor,6.608120425185905,0.12073475674198741
Hawthorn,2025,711869.7729186565,994077,Mabior Chol,9.728615092020789,0.18448019009621608
Gold Coast SUNS,2025,750070.5024764893,1017396,Mac Andrew,10.25067714359353,0.20467426543396405
Port Adelaide,2025,414329.49878584885,1008649,Mani Liddy,5.66234495170511,0.0719481168379612
Carlton,2025,534371.2472927083,298290,Marc Pittonet,7.30286968055863,0.10580220382320482
Western Bulldogs,2025,1148135.1039969884,297373,Marcus Bontempelli,15.690741376232443,0.19647016417250696
St Kilda,2025,609459.4598299845,1023270,Marcus Windhager,8.32904658188702,0.19759884222145419
Geelong Cats,2025,613218.685809491,296733,Mark Blicavs,8.3804212349343,0.010885531180544028
Adelaide Crows,2025,865858.5807421682,1013974,Mark Keane,11.833070003277832,0.25847692322437765
Geelong Cats,2025,501828.8442896731,1007102,Mark O'Connor,6.8581359314517885,0
Collingwood,2025,315279.9679533471,998647,Mason Cox,4.308705849199258,0.008071638645013146
Essendon,2025,821732.0173134916,997078,Mason Redman,11.23002381805894,0.2525071128785208
St Kilda,2025,644285.2133494243,295340,Mason Wood,8.804985249560907,0.034677880224521784
Hawthorn,2025,643372.8252428161,1005144,Massimo D'Ambrosio,8.79251629380326,0.16336447267043486
Adelaide Crows,2025,619132.1138453073,297401,Matt Crouch,8.461235826905178,0.11963240586591473
Essendon,2025,381213.29928199766,996232,Matt Guelfi,5.20976953617282,0.004789430229897529
Sydney Swans,2025,661705.300312331,1012210,Matt Roberts,9.04305312008842,0.32835222338849457
Gold Coast SUNS,2025,1008479.4246759592,1009208,Matt Rowell,13.782167081866064,0.6257962236712553
St Kilda,2025,324311.11859097297,1020137,Mattaes Phillipou,4.432128126326285,0.09417935464643856
Melbourne,2025,275852.9528397268,1023486,Matthew Jefferson,3.769885029915044,0.06135386424608347
Western Bulldogs,2025,808279.2745375102,1001398,Matthew Kennedy,11.046174803283536,0.09202986745506903
Richmond,2025,428736.8704076196,1009551,Maurice Rioli,5.859240196212038,0.06828693789012097
Melbourne,2025,1033422.1379782086,290528,Max Gawn,14.123041306758795,0.004876655271162322
GWS GIANTS,2025,561905.0607967133,1027921,Max Gruzewski,7.67915461888057,0.08223747083384825
St Kilda,2025,700458.4145433572,1020855,Max Hall,9.572664217951184,0.11906011233544411
Geelong Cats,2025,1006016.3500061509,1015889,Max Holmes,13.74850600182438,0.5974047325869041
Adelaide Crows,2025,562465.0164712234,1015370,Max Michalanney,7.686807132631179,0.10857570969608177
Fremantle,2025,591736.4888851935,999321,Michael Frederick,8.086839412586908,0.05903258757746532
Port Adelaide,2025,677189.5677010086,1009191,Miles Bergman,9.254665528898462,0.1939412479908914
Geelong Cats,2025,448512.63822900155,281065,Mitch Duncan,6.129501472364551,0.016474062933375166
Port Adelaide,2025,767192.2317612632,1010174,Mitch Georgiades,10.48466757310483,0.4766415250333107
Geelong Cats,2025,439187.4897925945,1021103,Mitch Knevitt,6.002061337574435,0.017870740758590076
Hawthorn,2025,602310.6198640926,1000887,Mitch Lewis,8.231348498574013,0.007561178693344495
Carlton,2025,659999.9265851582,297255,Mitch McGovern,9.019746996959062,0.03394211489583254
St Kilda,2025,598752.5914931186,1023272,Mitch Owens,8.182723469355851,0.2723485890719163
Fremantle,2025,NA,1028513,Murphy Reid,NA,0
St Kilda,2025,1083836.3912769984,1015507,Nasiah Wanganeen-Milera,14.812016852784135,0.40605038172271735
Essendon,2025,376307.4726609587,1027899,Nate Caddy,5.142725112150435,0.30440846865276294
Richmond,2025,678025.007271587,295203,Nathan Broad,9.26608288404402,0.02134404053190675
Fremantle,2025,503391.6010316003,1013220,Nathan O'Driscoll,6.879493010236489,0.05342689902909514
Collingwood,2025,624342.1894200556,1017124,Ned Long,8.53243820379393,0.27238744171646956
Fremantle,2025,542224.1857133021,1020250,Neil Erasmus,7.4101901739152565,0.06429919779724391
Essendon,2025,911403.3186549855,1012013,Nic Martin,12.45549736496242,0.2883861952542549
Sydney Swans,2025,954793.8741686778,1006028,Nick Blakey,13.048485056364104,0.3270513642978702
Collingwood,2025,1198139.8271076393,1023261,Nick Daicos,16.37412016605246,0.661589591494217
Carlton,2025,827252.7509466385,295265,Nick Haynes,11.305471736464371,0.032802149515441026
Gold Coast SUNS,2025,415347.3036138042,297456,Nick Holman,5.676254562404523,0
North Melbourne,2025,730633.8234092034,1001017,Nick Larkey,9.985049950943552,0.2586391973788542
Adelaide Crows,2025,467104.95909452054,1008230,Nick Murray,6.38358942531469,0.10409296550367164
Richmond,2025,877843.4052419887,294674,Nick Vlastuin,11.996858028756334,0.05776810268005872
Hawthorn,2025,732765.7281198605,1023473,Nick Watson,10.01418516799008,0.3158126861596594
Gold Coast SUNS,2025,1062172.469398563,1009199,Noah Anderson,14.51595152544934,0.5728143592125707
Brisbane Lions,2025,589183.2571797636,1005053,Noah Answerth,8.051946220815289,0.04713866237136355
Richmond,2025,645445.9663607394,1002245,Noah Balta,8.820848430852745,0.10242883843524986
West Coast Eagles,2025,349050.09865502204,1023496,Noah Long,4.770218074752583,0.08969426505650924
Geelong Cats,2025,356346.5326307877,1024982,Oisin Mullin,4.869933219846513,0.016569450304592115
Collingwood,2025,379872.87806138914,298358,Oleg Markov,5.191450957954488,0
Geelong Cats,2025,753444.8590145747,1025034,Oliver Dempsey,10.29679206122472,0.19930137825516858
Sydney Swans,2025,572265.8152577694,998103,Oliver Florent,7.820747640594768,0.0014345658237204795
Geelong Cats,2025,467180.0783283411,1012860,Oliver Henry,6.384616026161712,0.048127487653633505
Carlton,2025,551249.5373538863,1023495,Oliver Hollands,7.533533200296874,0.15702153807575814
Port Adelaide,2025,374684.84643452486,1012881,Ollie Lord,5.120549839936711,0.04765390317225082
Port Adelaide,2025,705996.5540763387,294318,Ollie Wines,9.648350010341806,0.11607079531957887
Carlton,2025,662915.7486722283,296334,Orazio Fantasia,9.059595452169647,0.031275039823174144
Gold Coast SUNS,2025,376039.1136161724,1015515,Oscar Adams,5.13905764100261,0.10845987130769674
West Coast Eagles,2025,546685.0447361338,1004385,Oscar Allen,7.471153543992013,0.015375665929072246
Fremantle,2025,619653.922242295,992472,Oscar McDonald,8.468367009094953,0.02985151903399963
Brisbane Lions,2025,415325.05448320176,1005521,Oscar McInerney,5.675950499448071,0.022392834223962654
Western Bulldogs,2025,595169.8802035074,1008855,Oskar Baker,8.133761116340692,0
Carlton,2025,807256.367802013,990704,Patrick Cripps,11.032195468462382,0.10559461201816911
Geelong Cats,2025,697215.1154665068,270917,Patrick Dangerfield,9.528340368916806,0
Collingwood,2025,677951.733789299,1003130,Patrick Lipinski,9.265081507763202,0.07258364104262927
Fremantle,2025,588354.9248131958,1017754,Patrick Voss,8.040625994744218,0.23652843600104367
North Melbourne,2025,812338.2932584562,1002947,Paul Curtis,11.101646509330958,0.31969375575168246
Sydney Swans,2025,386081.76885313087,997142,Peter Ladhams,5.2763034281100785,0.0909584133121818
Essendon,2025,765714.0523630932,298289,Peter Wright,10.464466352391677,0.1887107034191362
Adelaide Crows,2025,449362.8714951082,297523,Reilly O'Brien,6.141121002367167,0.06505038963102905
West Coast Eagles,2025,656227.691319786,1023025,Reuben Ginbey,8.96819455530546,0.17373201332954047
West Coast Eagles,2025,431205.0040809428,1017718,Rhett Bazzo,5.89297041403681,0.10102827843089801
Richmond,2025,613668.8969876133,1008478,Rhyan Mansell,8.386573949136675,0.022761497909878026
Western Bulldogs,2025,795754.8597277964,1006127,Rhylee West,10.875012582928333,0.2646438099040729
Geelong Cats,2025,439088.1230476136,280317,Rhys Stanley,6.000703363333019,0.009356536412704952
Sydney Swans,2025,640444.3857107898,1008224,Riley Bice,8.75249540499584,0.23784442151289686
Western Bulldogs,2025,410919.9230157843,1006533,Riley Garcia,5.615748718017535,0.12664624478686615
North Melbourne,2025,515392.2502802405,1023625,Riley Hardeman,7.04349730124002,0.027959303896934462
Adelaide Crows,2025,1020062.9318218813,1008384,Riley Thilthorpe,13.940470590071387,0.5601297697444101
Collingwood,2025,478271.93082948937,1027501,Roan Steele,6.536200441944274,0.021627779056859864
Adelaide Crows,2025,707826.5009537138,293222,Rory Laird,9.673358585626351,0.06054429041209508
Western Bulldogs,2025,749619.7593589595,990740,Rory Lobb,10.244517159755693,0.002585520889888393
St Kilda,2025,668961.7358781736,992468,Rowan Marshall,9.142221635518839,0.12135193218587959
GWS GIANTS,2025,661178.94937762,1015777,Ryan Angwin,9.03585985828418,0.09260869112563375
Port Adelaide,2025,661953.9082098554,992128,Ryan Burton,9.046450666431673,0.09474016574782984
St Kilda,2025,571765.955332083,1011994,Ryan Byrnes,7.813916412465793,0.07450526207874497
Brisbane Lions,2025,604466.9006030918,291548,Ryan Lester,8.260816845367351,0.019500749104399473
West Coast Eagles,2025,682199.0311984477,1029416,Ryan Maric,9.32312628399458,0.24178759900537738
Western Bulldogs,2025,711927.0688006849,1017939,Ryley Sanders,9.729398113865257,0.1893011509899667
Essendon,2025,389290.11304574716,1015919,Saad El-Hawli,5.320149573739653,0.03745799374551362
Richmond,2025,596904.6841716853,1013197,Sam Banks,8.157469441526795,0.18220441192763437
Adelaide Crows,2025,500965.7100974294,1012807,Sam Berry,6.84634009371777,0.03083653020215371
Hawthorn,2025,300130.71874723816,1010708,Sam Butler,4.101671894301757,0.08338816113169645
Gold Coast SUNS,2025,630296.9537422815,1013257,Sam Clohesy,8.613817709229474,0.055572062130328836
Gold Coast SUNS,2025,820371.1729181423,295446,Sam Collins,11.211426130917081,0.034038101814938604
Western Bulldogs,2025,1147291.8488625,1017126,Sam Darcy,15.67921721136424,0.46417431637463935
Western Bulldogs,2025,671822.2778014658,1036123,Sam Davidson,9.18131461626474,0.06092277118095957
Brisbane Lions,2025,277434.03584017296,291753,Sam Day,3.7914925605688783,0.0038178645675930323
Geelong Cats,2025,NA,1009229,Sam De Koning,NA,NA
Carlton,2025,680140.1426194716,295518,Sam Docherty,9.294988926202166,0.02690969257753728
Essendon,2025,1072180.9736016032,1005577,Sam Draper,14.652730594799399,0.23326710491225144
Essendon,2025,819813.303492177,1015810,Sam Durham,11.203802128433356,0.44497028031847197
Gold Coast SUNS,2025,558211.9590345497,1009260,Sam Flanders,7.628683638222905,0.08958028678015983
Richmond,2025,NA,1028491,Sam Lalor,NA,0
Brisbane Lions,2025,429896.8601679317,1028520,Sam Marshall,5.87509294669826,0.040128065233922094
Port Adelaide,2025,649987.038417693,993979,Sam Powell-Pepper,8.882908015102407,0.022553737343408042
Fremantle,2025,557783.9973801367,992059,Sam Switkowski,7.622834992349297,0.026897452763219865
GWS GIANTS,2025,861611.2302804907,1005247,Sam Taylor,11.775024502015487,0.28266659660963656
Carlton,2025,794189.5413255331,1006094,Sam Walsh,10.853620495763794,0.4385906731852107
Sydney Swans,2025,432950.561139915,1006232,Sam Wicks,5.916825694024715,0.010719167154637388
West Coast Eagles,2025,671336.0149911804,1013315,Sandy Brock,9.17466921018796,0.13243323209544544
Collingwood,2025,NA,260257,Scott Pendlebury,NA,0
Fremantle,2025,457955.8057031712,998145,Sean Darcy,6.258554488942325,0.09846979014824553
Richmond,2025,622984.2213866621,1023275,Seth Campbell,8.513879825833888,0.1878085035930639
Fremantle,2025,646761.8755363843,993993,Shai Bolton,8.838832020482377,0.14213826155978593
Geelong Cats,2025,664297.2322922915,1016433,Shannon Neale,9.078475200835506,0.23517889210833398
Geelong Cats,2025,741496.0235823146,993878,Shaun Mannagh,10.133495872594947,0.08153514302104459
Adelaide Crows,2025,NA,1022607,Sid Draper,NA,0
Collingwood,2025,862011.829964142,280965,Steele Sidebottom,11.780499211402638,0.019517897861352607
Richmond,2025,451565.64370697254,1023056,Steely Green,6.171224714871723,0.005848538948111104
GWS GIANTS,2025,382318.65108910226,291969,Stephen Coniglio,5.224875588826946,0.006180225584140109
Melbourne,2025,746978.4241302632,281085,Steven May,10.20841992013892,0.03006602434646155
Richmond,2025,NA,1032106,Taj Hotton,NA,0
Western Bulldogs,2025,331155.0636002029,290085,Taylor Duryea,4.525659428312559,0.014674581772480266
Adelaide Crows,2025,702004.8065870749,280506,Taylor Walker,9.593797652108687,0.016130148471783734
Geelong Cats,2025,294186.76533318305,1023542,Ted Clohesy,4.0204401338167495,0.06150997493517574
Richmond,2025,590097.6590169277,1009226,Thomson Dow,8.064442696788321,0.09253690168741457
Western Bulldogs,2025,810895.6248456391,1004592,Tim English,11.081930591858905,0.25662721196557103
West Coast Eagles,2025,521060.833063379,295898,Tim Kelly,7.120965768243903,0.005686120642132697
Collingwood,2025,587920.1169114696,294596,Tim Membrey,8.03468378610468,0.044485498733945916
Richmond,2025,755274.3614726751,998172,Tim Taranto,10.321794562948863,0.21891227739619912
St Kilda,2025,NA,1028538,Tobie Travaglia,NA,0
GWS GIANTS,2025,577785.5105416852,1008139,Toby Bedford,7.896181368623833,0.05499391647141605
GWS GIANTS,2025,775245.3705553599,295344,Toby Greene,10.594724061792597,0.07485942135750678
GWS GIANTS,2025,486365.10097204754,1027971,Toby McMullin,6.646804010443003,0.06981938845605473
Richmond,2025,636989.7047163096,298174,Toby Nankervis,8.705282750463226,0.029295462366549452
North Melbourne,2025,527158.5964417207,1002138,Toby Pink,7.204299539513449,0.08856579695535427
Essendon,2025,NA,271129,Todd Goldstein,NA,0
Geelong Cats,2025,658340.3780815745,994386,Tom Atkins,8.997067134388539,0.09502245489822447
Hawthorn,2025,721160.1728062256,990290,Tom Barrass,9.855580343244402,0.05451324462099583
Richmond,2025,688963.0078490609,1017086,Tom Brown,9.415564715613097,0.14137071993120132
West Coast Eagles,2025,613660.6949307974,993820,Tom Cole,8.386461857491883,0.09587945037354628
Carlton,2025,NA,1004912,Tom De Koning,NA,NA
GWS GIANTS,2025,1104985.123732613,1009528,Tom Green,15.101041454715523,0.6546821964168004
West Coast Eagles,2025,NA,1028561,Tom Gross,NA,0
Sydney Swans,2025,385048.9850120712,1027687,Tom Hanily,5.2621891099508264,0.04267765665907963
Western Bulldogs,2025,750921.4779372548,290799,Tom Liberatore,10.26230681663977,0.026411517675162255
Richmond,2025,542090.2295827967,293813,Tom Lynch,7.408359491278515,0.06552880796465543
West Coast Eagles,2025,638831.9942631036,1036124,Tom McCarthy,8.730460004183845,0.21888211523809664
Sydney Swans,2025,815413.1239188662,1008198,Tom McCartin,11.143668020998222,0.21253383676284465
Melbourne,2025,738340.8137041836,291533,Tom McDonald,10.090375875642378,0.009183895457085423
Sydney Swans,2025,579945.3863711522,996765,Tom Papley,7.9256988469475615,0.09709180805513373
North Melbourne,2025,624795.401669023,1011659,Tom Powell,8.538631931485323,0.25499068333353536
Melbourne,2025,515736.32273193484,999391,Tom Sparrow,7.04819949337353,0.026391256186877876
Geelong Cats,2025,850667.2114961373,291800,Tom Stewart,11.625460423916913,0.028904645888615854
Gold Coast SUNS,2025,832869.4894729006,298272,Touk Miller,11.382231685086005,0.12509433270984582
Port Adelaide,2025,NA,250365,Travis Boak,NA,0
Melbourne,2025,720540.0915483193,1009378,Trent Rivers,9.847106136144397,0.20510591178051363
North Melbourne,2025,782786.277353637,1004965,Tristan Xerri,10.697780242116782,0.20654947547780533
Brisbane Lions,2025,559734.5771470641,1034411,Ty Gallop,7.649492171064607,0.286232604753089
Richmond,2025,678403.1201128111,1018433,Tylar Young,9.271250281837212,0.2737278300355015
West Coast Eagles,2025,585540.7193536285,1013511,Tyler Brockman,8.002166261310471,0.015499989556069127
Richmond,2025,476951.6127476518,1017114,Tyler Sonsie,6.518156598946742,0.10316413961113746
West Coast Eagles,2025,494278.50781722285,1023142,Tyrell Dewar,6.754950882514323,0.029653513606369253
Geelong Cats,2025,620269.8755990698,997230,Tyson Stengle,8.476784803122268,0.19647723280585805
Adelaide Crows,2025,658246.6511420701,990882,Wayne Milera,8.995786235335256,0.1709305760065868
North Melbourne,2025,560596.0547816332,1028551,Wil Dawson,7.661265369809577,0.19591640471968175
Gold Coast SUNS,2025,692013.3651754479,1007881,Wil Powell,9.4572517677264,0.09118247762934029
Brisbane Lions,2025,837919.8310039154,1023517,Will Ashcroft,11.45125109103303,0.7144836529524372
Hawthorn,2025,1021235.8634070982,1008550,Will Day,13.95650020722322,0.4657229036863305
Gold Coast SUNS,2025,602871.8175943039,1026960,Will Graham,8.23901798661163,0.2170270634525
Sydney Swans,2025,538957.1922224844,997100,Will Hayward,7.365542510270272,0.06011006662761986
Collingwood,2025,414900.4136026592,291720,Will Hoskin-Elliott,5.670147236216092,0
Port Adelaide,2025,524924.4952859241,1029262,Will Lorenz,7.173767676737097,0.048393932490267355
Brisbane Lions,2025,380857.07318348833,1029405,Will McLachlan,5.204901248839983,0.09566033428377396
North Melbourne,2025,433746.06835931307,1012829,Will Phillips,5.927697322284357,0.05536000318704282
Essendon,2025,672827.0783944787,998215,Will Setterfield,9.195046507385188,0.13343030922199417
Carlton,2025,433739.78176589595,1027713,Will White,5.92761140790799,0.002932244736737366
Port Adelaide,2025,587104.5072190146,1000972,Willem Drew,8.023537431722074,0.09059482351013781
Port Adelaide,2025,659245.2448816783,296225,Willie Rioli,9.00943330182906,0.032308090812302126
Essendon,2025,655972.5012168216,1006096,Xavier Duursma,8.96470705466773,0.025370247543430424
Melbourne,2025,NA,1028531,Xavier Lindsay,NA,0
GWS GIANTS,2025,527197.3696395755,1006135,Xavier O'Halloran,7.204829425079834,0.05875861664989468
Brisbane Lions,2025,971310.3932396866,1002312,Zac Bailey,13.274204510700628,0.20784229790895992
North Melbourne,2025,390355.17504826054,999827,Zac Fisher,5.334705014447731,0.0012969900749287833
Adelaide Crows,2025,463395.0304758405,1017065,Zac Taylor,6.332888484042761,0.007867845320838618
Carlton,2025,675201.8876871387,294685,Zac Williams,9.227501327640471,0.03371077846866255
Geelong Cats,2025,747077.0642423864,1004870,Zach Guthrie,10.209767964008723,0.16607552729185393
Essendon,2025,775757.0869893201,992016,Zach Merrett,10.601717324340955,0.13579054520575007
Essendon,2025,716091.1807748427,1012817,Zach Reid,9.78630605424677,0.3717780410827799
Port Adelaide,2025,1077910.2635914008,1006121,Zak Butters,14.731028703781863,0.5687090632834675
Essendon,2025,NA,1028519,Zak Johnson,NA,0
St Kilda,2025,479175.19208176323,991988,Zak Jones,6.548544667510814,0.009921103065965609
North Melbourne,2025,319009.13060112967,1023494,Zane Duursma,4.359669648191694,0.10714654738458496
